,title,artist,region,date,n
5745,Shape of You,Ed Sheeran,Singapore,2017-04,6
5746,I'm the One,"DJ Khaled, Justin Bieber, Quavo, Chance the Rapper, Lil Wayne",Portugal,2017-05,6
5747,Felices los 4,Maluma,Bolivia,2017-04,6
5748,Despacito - Remix,"Luis Fonsi, Daddy Yankee, Justin Bieber",Czech Republic,2017-05,6
5749,Me Rehúso,Danny Ocean,Honduras,2017-07,6
5750,Lamborghini,"Guè Pequeno, Sfera Ebbasta",Italy,2017-07,6
5751,Look What You Made Me Do,Taylor Swift,Latvia,2017-08,6
5752,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",Switzerland,2020-04,6
5753,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",Italy,2020-04,6
5754,Despacito - Remix,"Luis Fonsi, Daddy Yankee, Justin Bieber",Luxembourg,2017-04,6
5755,Felices los 4,Maluma,Mexico,2017-07,6
5756,Напрао ги убивам (feat. 100 Kila),Gery-Nikol,Bulgaria,2017-07,6
5757,More Than You Know,Axwell /\ Ingrosso,Estonia,2017-07,6
5758,Roses - Imanbek Remix,SAINt JHN,Slovakia,2020-07,6
5759,ROCKSTAR (feat. Roddy Ricch),DaBaby,Canada,2020-08,6
5760,cardigan,Taylor Swift,Philippines,2020-08,6
5761,Bläulich,Apache 207,Germany,2020-08,6
5762,Bosses,"SNIK, Light, Mad Clip",Greece,2020-08,6
5763,"""Agua (with J Balvin) - Music From """"Sponge On The Run"""" Movie""",Tainy,Colombia,2020-08,6
5764,FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,Bulgaria,2020-10,6
5765,وناسه,DJ-MK,Saudi Arabia,2020-10,6
5766,Hecha Pa' Mi,Boza,Panama,2020-08,6
5767,Wishing Well,Juice WRLD,United States,2020-07,6
5768,Gặp Nhưng Không Ở Lại,"Hiền Hồ, Vuong Anh Tu",Vietnam,2020-12,6
5769,BLUEBERRY,Guzior,Poland,2021-01,6
5770,positions,Ariana Grande,United Kingdom,2021-01,6
5771,Окей,Tima Belorusskih,Russia,2020-09,6
5772,อยากเริ่มต้นใหม่กับคนเดิม (repeat),Ink Waruntorn,Thailand,2020-12,6
5773,Treenaa,Antti Tuisku,Finland,2021-01,6
5774,Bad Habits,Ed Sheeran,Finland,2021-07,6
5775,Therefore I Am,Billie Eilish,Lithuania,2020-12,6
5776,Veli mä vannon,Gettomasa,Finland,2020-12,6
5777,Lewjah Tani,"Saad Lamjarred, Zouhair Bahaoui",Morocco,2021-01,6
5778,All I Want for Christmas Is You,Mariah Carey,Sweden,2020-12,6
5779,Frühstück in Paris,"Capital Bra, Cro",Austria,2020-08,6
5780,Окей,Tima Belorusskih,Ukraine,2020-09,6
5781,Снова я напиваюсь,SLAVA MARLOW,Latvia,2020-11,6
5782,Scooter,"Yssi SB, Qlas & Blacka, Ashafar, ADF Samski",Netherlands,2020-11,6
5783,El Melouk - الملوك,"Ahmed Saad, 3enba, Double Zuksh",Egypt,2021-07,6
5784,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,Latvia,2020-11,6
5785,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,Bulgaria,2021-01,6
5786,Mood (feat. iann dior),24kGoldn,Belgium,2021-01,6
5787,love nwantiti (feat. ElGrande Toto) - North African Remix,"CKay, ElGrandeToto",Morocco,2020-11,6
5788,Я в моменте,"Dzharakhov, Markul",Russia,2021-07,6
5789,Mood (feat. iann dior),24kGoldn,South Africa,2020-10,6
5790,The Business,Tiësto,Netherlands,2021-01,6
5791,Last Christmas,Wham!,Poland,2020-12,6
5792,FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,Bulgaria,2020-09,6
5793,Filur (feat. Gilli),Larry 44,Denmark,2020-09,6
5794,Roses - Imanbek Remix,SAINt JHN,Romania,2020-07,6
5795,willow,Taylor Swift,United States,2020-12,6
5796,cardigan,Taylor Swift,Australia,2020-07,6
5797,她沒在看我,E.SO,Taiwan,2020-07,6
5798,Oh Juliana,Niack,Brazil,2020-07,6
5799,Amor ou o Litrão,"Petter Ferraz, Menor Nico",Brazil,2020-12,6
5800,Angeklagt,Bonez MC,Switzerland,2020-10,6
5801,Therefore I Am,Billie Eilish,Ireland,2020-11,6
5802,cardigan,Taylor Swift,Hong Kong,2020-07,6
5803,Therefore I Am,Billie Eilish,South Africa,2020-11,6
5804,cardigan,Taylor Swift,United States,2020-07,6
5805,Kiss Me More (feat. SZA),Doja Cat,Australia,2021-05,6
5806,Pepas,Farruko,Chile,2021-07,6
5807,Spurningar (feat. Páll Óskar),Birnir,Iceland,2021-02,6
5808,All I Want for Christmas Is You,Mariah Carey,Australia,2020-12,6
5809,ถ้าเธอรักฉันจริง,Three Man Down,Thailand,2021-02,6
5810,gebe auf.,Lune,Germany,2020-11,6
5811,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,United States,2021-07,6
5812,BLUEBERRY,Guzior,Poland,2020-11,6
5813,drivers license,Olivia Rodrigo,Portugal,2021-03,6
5814,Ella No Es Tuya - Remix,"Rochy RD, Myke Towers, Nicki Nicole",Uruguay,2021-03,6
5815,tystnar i luren,"Miriam Bryant, Victor Leksell",Sweden,2021-05,6
5816,Stick Out,"kizaru, Big Baby Tape",Ukraine,2021-05,6
5817,شيل البيض,Barry,Saudi Arabia,2020-11,6
5818,La Oalef La,Yousif Al Sumaidaie,Saudi Arabia,2020-10,6
5819,Σ. MOROSE,Damso,France,2021-05,6
5820,The Business,Tiësto,Netherlands,2020-11,6
5821,RATPI WORLD,Booba,France,2021-01,6
5822,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",South Korea,2021-03,6
5823,Calling My Phone,"Lil Tjay, 6LACK",Iceland,2021-02,6
5824,Butter,BTS,Indonesia,2021-06,6
5825,Me ei mennä rikki,"Gasellit, Karri Koira",Finland,2021-02,6
5826,ZITTI E BUONI,Måneskin,Romania,2021-06,6
5827,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,Nathan Evans,Netherlands,2021-02,6
5828,Kiss Me More (feat. SZA),Doja Cat,Canada,2021-05,6
5829,good 4 u,Olivia Rodrigo,Hungary,2021-06,6
5830,good 4 u,Olivia Rodrigo,Slovakia,2021-06,6
5831,Kærlighed,Gilli,Denmark,2021-05,6
5832,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,South Korea,2021-03,6
5833,Pareja Del Año,"Sebastian Yatra, Myke Towers",Spain,2021-04,6
5834,Astronaut In The Ocean,Masked Wolf,Israel,2021-03,6
5835,HAINE&SEX,Gazo,France,2021-04,6
5836,Xeimwnes,SNIK,Greece,2021-03,6
5837,ZITTI E BUONI,Måneskin,Netherlands,2021-05,6
5838,ليه الجفا,Abdullah Al Farwan,Saudi Arabia,2021-04,6
5839,Botella Tras Botella,"Gera MX, Christian Nodal",Bolivia,2021-04,6
5840,SHOW,MORGENSHTERN,Russia,2021-05,6
5841,Steppasin Partyy,"YB026, Nuteh Jonez",Finland,2021-03,6
5842,Fiel,"Los Legendarios, Wisin, Jhay Cortez",El Salvador,2021-03,6
5843,SHOW,MORGENSHTERN,Ukraine,2021-05,6
5844,gloria,5MIINUST,Estonia,2021-05,6
5845,สายตาหลอกกันไม่ได้ (Eyes don't lie),Ink Waruntorn,Thailand,2021-02,6
5846,good 4 u,Olivia Rodrigo,Denmark,2021-05,6
5847,good 4 u,Olivia Rodrigo,Belgium,2021-05,6
5848,good 4 u,Olivia Rodrigo,South Africa,2021-05,6
5849,Frag mich nicht,"Miksu / Macloud, Nimo, Jamule",Germany,2021-03,6
5850,Kiss Me More (feat. SZA),Doja Cat,Saudi Arabia,2021-05,6
5851,Ich darf das,Shirin David,Austria,2021-05,6
5852,Todo De Ti,Rauw Alejandro,Honduras,2021-05,6
5853,Todo De Ti,Rauw Alejandro,Colombia,2021-05,6
5854,good 4 u,Olivia Rodrigo,Germany,2021-05,6
5855,ЗДРАВСТВУЙТЕ (feat. OG Buda),Egor Kreed,Russia,2021-06,6
5856,Todo De Ti,Rauw Alejandro,Guatemala,2021-05,6
5857,Omri Ana,"Stormy, Tagne",Morocco,2021-06,6
5858,Todo De Ti,Rauw Alejandro,Mexico,2021-05,6
5859,Sommergewitter,Pashanim,Germany,2021-06,6
5860,Look What You Made Me Do,Taylor Swift,Czech Republic,2017-09,6
5861,Mi Gente,"J Balvin, Willy William",Panama,2017-09,6
5862,rockstar,"Post Malone, 21 Savage",Norway,2017-11,6
5863,Todo De Ti,Rauw Alejandro,Nicaragua,2021-05,6
5864,Komið Að Því,"FM95BLÖ, Sverrir Bergmann, Jóhanna Guðrún",Iceland,2021-06,6
5865,Todo De Ti,Rauw Alejandro,Peru,2021-05,6
5866,Todo De Ti,Rauw Alejandro,Bolivia,2021-05,6
5867,Todo De Ti,Rauw Alejandro,Costa Rica,2021-05,6
5868,Todo De Ti,Rauw Alejandro,Chile,2021-05,6
5869,Todo De Ti,Rauw Alejandro,El Salvador,2021-05,6
5870,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,New Zealand,2021-10,6
5871,Girls Want Girls (with Lil Baby),Drake,United Kingdom,2021-09,6
5872,Comme Ci Comme Ça,"Basim, Gilli",Denmark,2017-09,6
5873,Dusk Till Dawn - Radio Edit,"ZAYN, Sia",Lithuania,2017-09,6
5874,VACAXIONES,Feid,Colombia,2021-11,6
5875,STAY (with Justin Bieber),The Kid LAROI,India,2021-08,6
5876,小諧星,Edan 呂爵安,Hong Kong,2021-08,6
5877,Wolves,"Selena Gomez, Marshmello",Singapore,2017-11,6
5878,Keinu (Vain elämää kausi 7),Jenni Vartiainen,Finland,2017-09,6
5879,Beggin',Måneskin,Saudi Arabia,2021-08,6
5880,Pepas,Farruko,Panama,2021-09,6
5881,Bul Beni,Ezhel,Turkey,2021-08,6
5882,1-800-273-8255,"Logic, Alessia Cara, Khalid",Australia,2017-09,6
5883,Baby mama,"Scriptonite, Райда",Russia,2021-09,6
5884,Unforgettable,"French Montana, Swae Lee",Canada,2017-09,6
5885,Fair Trade (with Travis Scott),Drake,Canada,2021-09,6
5886,Medallo,"Blessd, Justin Quiles, Lenny Tavárez",Colombia,2021-11,6
5887,Coração Cachorro,"Avine Vinny, Matheus Fernandes",Brazil,2021-11,6
5888,Yonaguni,Bad Bunny,Ecuador,2021-10,6
5889,STAY (with Justin Bieber),The Kid LAROI,Belgium,2021-10,6
5890,All I Want for Christmas Is You,Mariah Carey,Austria,2021-12,6
5891,love nwantiti (feat. ElGrande Toto) - North African Remix,"CKay, ElGrandeToto",Morocco,2021-11,6
5892,Shivers,Ed Sheeran,Sweden,2021-10,6
5893,NASA,"Rack, Saske",Greece,2021-09,6
5894,I Hate U,SZA,United States,2021-12,6
5895,Badman,"Mente Fuerte, HGEMONA$",Greece,2021-10,6
5896,Snjókorn falla,Laddi,Iceland,2017-12,6
5897,All Falls Down (feat. Juliander),"Alan Walker, Noah Cyrus, Digital Farm Animals",Norway,2017-12,6
5898,rockstar,"Post Malone, 21 Savage",Lithuania,2017-09,6
5899,All I Want for Christmas Is You,Mariah Carey,Hungary,2017-12,6
5900,Wolves,"Selena Gomez, Marshmello",Hong Kong,2018-01,6
5901,Easy On Me,Adele,Global,2021-12,6
5902,New Rules,Dua Lipa,Brazil,2017-10,6
5903,Mayores,"Becky G, Bad Bunny",Peru,2017-09,6
5904,BREATHE (Feat. MINO) (Prod. GRAY),"Anandelight, unofficialboyy, BE'O, Geegooin, Mudd the student",South Korea,2021-11,6
5905,abcdefu,GAYLE,Global,2021-12,6
5906,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,Global,2021-11,6
5907,Too Good At Goodbyes - Edit,Sam Smith,Indonesia,2017-09,6
5908,MONEY,LISA,Thailand,2021-09,6
5909,King Kong,"Bossikan, Light",Greece,2021-11,6
5910,koptereid,5MIINUST,Estonia,2021-09,6
5911,Havana (feat. Young Thug),Camila Cabello,Poland,2018-01,6
5912,Súbelo,"Anuel AA, Myke Towers, Jhay Cortez",Dominican Republic,2021-11,6
5913,Havana (feat. Young Thug),Camila Cabello,Canada,2018-01,6
5914,ONLY,LeeHi,Malaysia,2021-09,6
5915,"""Ranjha (From """"Shershaah"""")""","Jasleen Royal, B Praak",India,2021-10,6
5916,River (feat. Ed Sheeran),Eminem,Finland,2017-12,6
5917,Easy On Me,Adele,South Africa,2021-11,6
5918,Ley Seca,"Jhay Cortez, Anuel AA",Chile,2021-09,6
5919,3la 3eny,Ahmed Kamel,Egypt,2021-08,6
5920,EL BAÑO (feat. Bad Bunny),Enrique Iglesias,Spain,2018-01,6
5921,V Meste Snov,Ego,Slovakia,2017-12,6
5922,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,New Zealand,2017-01,5
5923,God's Plan,Drake,Hong Kong,2018-02,5
5924,Closer,"The Chainsmokers, Halsey",Hong Kong,2017-01,5
5925,Starboy,"The Weeknd, Daft Punk",Slovakia,2017-01,5
5926,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,Italy,2017-01,5
5927,X,"Nicky Jam, J Balvin",Peru,2018-05,5
5928,Starboy,"The Weeknd, Daft Punk",Canada,2017-01,5
5929,death bed (coffee for your head),"Powfu, beabadoobee",Indonesia,2020-05,5
5930,Holder Fast,"Hennedub, Gilli, Lukas Graham",Denmark,2018-05,5
5931,God's Plan,Drake,United Kingdom,2018-04,5
5932,Alone,Alan Walker,Austria,2017-01,5
5933,Échame La Culpa,"Luis Fonsi, Demi Lovato",Spain,2018-02,5
5934,God's Plan,Drake,Global,2018-04,5
5935,Amorfoda,Bad Bunny,Ecuador,2018-03,5
5936,Bella,Wolfine,Paraguay,2018-02,5
5937,Toosie Slide,Drake,United Kingdom,2020-05,5
5938,Call Out My Name,The Weeknd,Canada,2018-04,5
5939,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,Germany,2017-01,5
5940,Starboy,"The Weeknd, Daft Punk",Iceland,2017-01,5
5941,Starboy,"The Weeknd, Daft Punk",Luxembourg,2017-01,5
5942,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,Hungary,2017-01,5
5943,X,"Nicky Jam, J Balvin",Uruguay,2018-05,5
5944,Energie,"Ronnie Flex, Frenna",Netherlands,2017-01,5
5945,Havana (feat. Young Thug),Camila Cabello,Czech Republic,2018-02,5
5946,Starboy,"The Weeknd, Daft Punk",Bulgaria,2017-01,5
5947,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,United Kingdom,2017-01,5
5948,Starboy,"The Weeknd, Daft Punk",Australia,2017-01,5
5949,Yo Perreo Sola,Bad Bunny,Ecuador,2020-06,5
5950,Öyle Kolaysa,Mabel Matiz,Turkey,2018-03,5
5951,銀河修理員,Dear Jane,Hong Kong,2020-05,5
5952,PUSSY (feat. Lazza & Salmo),Dark Polo Gang,Italy,2020-05,5
5953,Reggaetón Lento (Bailemos),CNCO,Chile,2017-01,5
5954,Starboy,"The Weeknd, Daft Punk",Latvia,2017-01,5
5955,God's Plan,Drake,Estonia,2018-02,5
5956,death bed (coffee for your head),"Powfu, beabadoobee",Malaysia,2020-05,5
5957,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,Ireland,2017-01,5
5958,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,Switzerland,2017-01,5
5959,Havana (feat. Young Thug),Camila Cabello,Hungary,2018-02,5
5960,Hasta Que Dios Diga,"Anuel AA, Bad Bunny",Spain,2020-06,5
5961,M.I.L.S 2.0,Ninho,France,2018-04,5
5962,Havana (feat. Young Thug),Camila Cabello,Taiwan,2018-02,5
5963,Better Now,Post Malone,United States,2018-05,5
5964,Sour Candy (with BLACKPINK),Lady Gaga,Hong Kong,2020-06,5
5965,Starboy,"The Weeknd, Daft Punk",Greece,2017-01,5
5966,God's Plan,Drake,Iceland,2018-04,5
5967,Favorito,Camilo,Panama,2020-05,5
5968,Closer,"The Chainsmokers, Halsey",Taiwan,2017-01,5
5969,X,"Nicky Jam, J Balvin",Mexico,2018-05,5
5970,Čo Odo Mňa Chcete,"Separ, Karlo, Nik Tendo, Yzomandias",Slovakia,2020-05,5
5971,FRIENDS,"Marshmello, Anne-Marie",Hong Kong,2018-04,5
5972,Yo Perreo Sola,Bad Bunny,Honduras,2020-05,5
5973,Shape of You,Ed Sheeran,Finland,2017-02,5
5974,Starboy,"The Weeknd, Daft Punk",Global,2017-01,5
5975,Starboy,"The Weeknd, Daft Punk",Portugal,2017-01,5
5976,Angela,Hatik,France,2020-06,5
5977,CHANGE,E.SO,Taiwan,2020-05,5
5978,Favorito,Camilo,Peru,2020-06,5
5979,04:00,The Toys,Thailand,2018-02,5
5980,BYE ME FUI,Bad Bunny,El Salvador,2020-05,5
5981,Você Partiu Meu Coração (feat. Anitta & Wesley Safadão),Nego do Borel,Brazil,2017-02,5
5982,Nice For What,Drake,Ireland,2018-04,5
5983,她沒在看我,E.SO,Taiwan,2020-06,5
5984,Đâu Chỉ Riêng 'em,Mỹ Tâm,Vietnam,2018-03,5
5985,BBoom BBoom,MOMOLAND,Philippines,2018-05,5
5986,Something Just Like This,"The Chainsmokers, Coldplay",Indonesia,2017-02,5
5987,Better Now,Post Malone,New Zealand,2018-06,5
5988,Envolvimento,MC Loma e As Gêmeas Lacração,Brazil,2018-02,5
5989,Yikes,Kanye West,Canada,2018-06,5
5990,Tamagotchi,"TACONAFIDE, Quebonafide, Taco Hemingway",Poland,2018-06,5
5991,Maserati,RAF Camora,Austria,2018-04,5
5992,God's Plan,Drake,Netherlands,2018-02,5
5993,This Is America,Childish Gambino,Lithuania,2018-05,5
5994,One Kiss (with Dua Lipa),Calvin Harris,Estonia,2018-04,5
5995,"Á sama tíma, á sama stað","Friðrik Dór, Jón Jónsson",Iceland,2018-06,5
5996,GOOBA,6ix9ine,Greece,2020-05,5
5997,BYE ME FUI,Bad Bunny,Nicaragua,2020-05,5
5998,Sick Boy,The Chainsmokers,Slovakia,2018-02,5
5999,Berlin lebt,Capital Bra,Switzerland,2018-06,5
6000,Toto et Ninetta,Jul,France,2018-07,5
6001,Teka Lang,Emman,Philippines,2020-05,5
6002,Girls Like You (feat. Cardi B),Maroon 5,South Africa,2018-06,5
6003,In My Feelings,Drake,Slovakia,2018-08,5
6004,No Es Justo,"J Balvin, Zion & Lennox",El Salvador,2018-08,5
6005,Largado Às Traças - Ao Vivo,Zé Neto & Cristiano,Brazil,2018-09,5
6006,In My Feelings,Drake,Lithuania,2018-08,5
6007,Mojito,Jay Chou,Taiwan,2020-06,5
6008,Nonstop,Drake,United States,2018-07,5
6009,In My Feelings,Drake,Dominican Republic,2018-07,5
6010,Meraih Bintang,Via Vallen,Indonesia,2018-09,5
6011,Kung 'Di Rin Lang Ikaw,"December Avenue, Moira Dela Torre",Philippines,2018-10,5
6012,PORFA,"Feid, Justin Quiles",Colombia,2020-06,5
6013,Don’t Matter To Me,"Drake, Michael Jackson",United Kingdom,2018-07,5
6014,Oui,"Sivas, NODE, Gilli",Denmark,2018-07,5
6015,Youngblood,5 Seconds of Summer,Australia,2018-05,5
6016,Way Back Home,SHAUN,Vietnam,2018-09,5
6017,Vaina Loca,"Ozuna, Manuel Turizo",Peru,2018-09,5
6018,Für Euch alle (feat. Samra & Capital Bra),Bushido,Switzerland,2018-07,5
6019,Casanova,"Summer Cem, Bausa",Germany,2018-07,5
6020,Toda - Remix,"Alex Rose, Cazzu, Rauw Alejandro, Lenny Tavárez",Argentina,2018-08,5
6021,Don’t Matter To Me,"Drake, Michael Jackson",Greece,2018-07,5
6022,Lucky You (feat. Joyner Lucas),Eminem,Latvia,2018-09,5
6023,Blinding Lights,The Weeknd,Hungary,2020-06,5
6024,Lucky You (feat. Joyner Lucas),Eminem,Finland,2018-09,5
6025,Mulkut - Vain Elämää Kausi 9,Pyhimys,Finland,2018-09,5
6026,Snik Snak,Gilli,Denmark,2020-06,5
6027,Casanova,"Summer Cem, Bausa",Germany,2018-06,5
6028,Clubbed Up,ClubDub;Ra:tio,Iceland,2018-06,5
6029,Yhen elämän juttu,ABREU,Finland,2018-07,5
6030,How You Like That,BLACKPINK,Philippines,2020-06,5
6031,Gordelweg,Kevin,Netherlands,2020-05,5
6032,Made In Turkey,"Murda, Ezhel",Turkey,2020-06,5
6033,FAKE LOVE,BTS,Vietnam,2018-06,5
6034,How You Like That,BLACKPINK,Thailand,2020-06,5
6035,Mitä Mä Malagas?,"Gasellit, JVG",Finland,2018-08,5
6036,Borsello (feat. Sfera Ebbasta & DrefGold),Guè Pequeno,Italy,2018-09,5
6037,Rain On Me (with Ariana Grande),Lady Gaga,Singapore,2020-05,5
6038,How You Like That,BLACKPINK,Vietnam,2020-06,5
6039,Young & Heartless,Yasin,Sweden,2020-05,5
6040,How You Like That,BLACKPINK,Malaysia,2020-06,5
6041,Shallow,"Lady Gaga, Bradley Cooper",Portugal,2019-01,5
6042,MIA (feat. Drake),Bad Bunny,Paraguay,2018-11,5
6043,How You Like That,BLACKPINK,Indonesia,2020-06,5
6044,Sweet but Psycho,Ava Max,Switzerland,2019-01,5
6045,Amore e Capoeira,"Takagi & Ketra, Giusy Ferreri, Sean Kingston",Italy,2018-06,5
6046,Fimi,"Mad Clip, Josephine",Greece,2020-06,5
6047,La Jeepeta - Remix,"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka",Chile,2020-06,5
6048,XXL,"Miksu / Macloud, Summer Cem, Luciano, Jamule",Germany,2020-06,5
6049,Air Max,"Rim'K, Ninho",France,2018-07,5
6050,Shallow,"Lady Gaga, Bradley Cooper",Lithuania,2018-11,5
6051,TELÉFONO,Aitana,Spain,2018-07,5
6052,Copines,Aya Nakamura,France,2018-11,5
6053,In My Feelings,Drake,Austria,2018-07,5
6054,Medicina,Anitta,Brazil,2018-08,5
6055,Karaoke,"Boomdabash, Alessandra Amoroso",Italy,2020-06,5
6056,How You Like That,BLACKPINK,Singapore,2020-06,5
6057,شيراتون,Marwan Moussa,Egypt,2020-05,5
6058,Head Above Water,Avril Lavigne,Hong Kong,2018-09,5
6059,How You Like That,BLACKPINK,Hong Kong,2020-06,5
6060,Penelope (feat. Clever),william,Finland,2020-05,5
6061,IDOL,BTS,Vietnam,2018-08,5
6062,Benzema,Capital Bra,Switzerland,2019-01,5
6063,La Curiosidad,"Jay Wheeler, DJ Nelson, Myke Towers",Chile,2020-06,5
6064,Ewa Ewa,"Chivv, Diquenza",Netherlands,2019-02,5
6065,Shallow,"Lady Gaga, Bradley Cooper",Slovakia,2019-03,5
6066,High Hopes,Panic! At The Disco,Czech Republic,2019-01,5
6067,7 rings,Ariana Grande,South Africa,2019-03,5
6068,Biladerim İçin,Ben Fero,Turkey,2019-05,5
6069,Islah,"Muşta, Şehinşah",Turkey,2018-11,5
6070,Nostalgiaa,Evelina,Finland,2018-12,5
6071,Don't Call Me Up,Mabel,Netherlands,2019-04,5
6072,bad guy,Billie Eilish,Denmark,2019-05,5
6073,"break up with your girlfriend, i'm bored",Ariana Grande,Ireland,2019-02,5
6074,Con Calma,"Daddy Yankee, Snow",Italy,2019-04,5
6075,Vermissen (feat. Henning May),Juju,Austria,2019-05,5
6076,Cataleya,Samra,Austria,2018-11,5
6077,Prinzessa,Capital Bra,Switzerland,2019-01,5
6078,All In,"Branco, Gilli",Denmark,2019-04,5
6079,DNA,"KC Rebell, Summer Cem, Capital Bra",Switzerland,2019-02,5
6080,1000°C,"Lomepal, Roméo Elvis",France,2018-12,5
6081,רחוק מכולם,Omer Adam,Israel,2018-12,5
6082,7 rings,Ariana Grande,Greece,2019-03,5
6083,bad guy,Billie Eilish,Canada,2019-04,5
6084,"LIV$TIL (feat. Benny Jamz, Gilli & MellemFingaMuzik)",Molo,Denmark,2018-10,5
6085,Secreto,"Anuel AA, KAROL G",Bolivia,2019-03,5
6086,Cherry Lady,Capital Bra,Germany,2019-04,5
6087,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,United States,2019-05,5
6088,GANGSTA,"SNIK, A!MS",Greece,2018-10,5
6089,"Tumbando el Club (feat. C.R.O, Obiewanshot, Ysy A, Cazzu, Khea, Lucho SSJ, Coqeéin Montana, Marcianos Crew & Duki) - Remix","Neo Pistea, Obie Wanshot",Argentina,2019-04,5
6090,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,Philippines,2019-04,5
6091,Kiss and Make Up,"Dua Lipa, BLACKPINK",Vietnam,2018-10,5
6092,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,Hong Kong,2019-04,5
6093,Em Khong The,"Tien Tien, Touliver",Vietnam,2018-10,5
6094,I Don't Care (with Justin Bieber),Ed Sheeran,Hungary,2019-05,5
6095,Vossi Bop,Stormzy,United Kingdom,2019-04,5
6096,7 rings,Ariana Grande,Hong Kong,2019-03,5
6097,Old Town Road,Lil Nas X,Switzerland,2019-04,5
6098,Too Late For Love,John Lundvik,Sweden,2019-02,5
6099,Soltera - Remix,"Lunay, Daddy Yankee, Bad Bunny",Dominican Republic,2019-05,5
6100,Hatrið mun sigra,Hatari,Iceland,2019-05,5
6101,Con Calma,"Daddy Yankee, Snow",El Salvador,2019-02,5
6102,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,India,2019-04,5
6103,Shallow,"Lady Gaga, Bradley Cooper",Sweden,2018-10,5
6104,Someone You Loved,Lewis Capaldi,Ireland,2019-02,5
6105,Next,"Ufo361, RIN",Germany,2019-04,5
6106,Arcade,Duncan Laurence,Estonia,2019-05,5
6107,I Don't Care (with Justin Bieber),Ed Sheeran,Canada,2019-06,5
6108,Better,Khalid,South Africa,2018-10,5
6109,Next,"Ufo361, RIN",Austria,2019-04,5
6110,Kill This Love,BLACKPINK,Thailand,2019-06,5
6111,Con Calma,"Daddy Yankee, Snow",Honduras,2019-02,5
6112,SOLO,JENNIE,Vietnam,2018-11,5
6113,Loppuun Asti,"Elastinen, Johanna Kurkela",Finland,2018-10,5
6114,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)",Charlie Charles,Italy,2019-04,5
6115,Speciaal,"Frenna, Boef, DJ Madam Julie, Kaeh",Netherlands,2018-10,5
6116,Callaita,"Bad Bunny, Tainy",Nicaragua,2019-06,5
6117,Madrina,"Maes, Booba",France,2018-10,5
6118,Shallow,"Lady Gaga, Bradley Cooper",New Zealand,2018-10,5
6119,Fresa,"TINI, Lalo Ebratt",Argentina,2019-11,5
6120,Señorita,"Shawn Mendes, Camila Cabello",Switzerland,2019-09,5
6121,You Need To Calm Down,Taylor Swift,Vietnam,2019-06,5
6122,Ma belle,Moha La Squale,France,2019-09,5
6123,All I Want for Christmas Is You,Mariah Carey,Canada,2018-12,5
6124,Maghreb Gang (feat. French Montana & Khaled),Farid Bang,Germany,2019-06,5
6125,I Don't Care (with Justin Bieber),Ed Sheeran,Portugal,2019-05,5
6126,"""Bekhayali (From """"Kabir Singh"""")""","Sachet Tandon, Sachet-Parampara",India,2019-05,5
6127,Ona by tak chciała,Ronnie Ferrari,Poland,2019-09,5
6128,Si Te Vas,"Sech, Ozuna",Uruguay,2019-11,5
6129,Vendetta,RAF Camora,Austria,2019-09,5
6130,All I Want for Christmas Is You,Mariah Carey,Global,2018-12,5
6131,Mekanın Sahibi,Norm Ender,Turkey,2019-09,5
